nome_marca;descricao_situacao;descricao_natureza;nome_titular
GAIAREPLY;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;REPLYS.P.A.
GAIAREPLY;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;REPLYS.P.A.
GAIAREPLY;Registrodemarcaemvigor;DeServiço;REPLYS.P.A.
GAIAREPLY;Registrodemarcaemvigor;DeServiço;REPLYS.P.A.
GAIAREPLY;Registrodemarcaemvigor;DeServiço;REPLYS.P.A.
CHEVALPAMPA;Registrodemarcaemvigor;DeServiço;ACHEVALINC.
CHEVALPAMPA;Registrodemarcaemvigor;DeServiço;ACHEVALINC.
CHEVALPAMPA;Registrodemarcaemvigor;DeServiço;ACHEVALINC.
CAMINHADADECONSCIENTIZAÇÃODODIAINTERNACIONALDASPESSOASCOMDEFICIÊNCIA;Registrodemarcaemvigor;DeServiço;ORDEMDOSADVOGADOSDOBRASIL-SECCAODESAOPAULO
CAMINHADADECONSCIENTIZAÇÃODODIAINTERNACIONALDASPESSOASCOMDEFICIÊNCIA;Registrodemarcaemvigor;DeServiço;ORDEMDOSADVOGADOSDOBRASIL-SECCAODESAOPAULO
CAMINHADADECONSCIENTIZAÇÃODODIAINTERNACIONALDASPESSOASCOMDEFICIÊNCIA;Registrodemarcaemvigor;DeServiço;ORDEMDOSADVOGADOSDOBRASIL-SECCAODESAOPAULO
VOIPUEMA;Registrodemarcaemvigor;DeServiço;UNIVERSIDADEESTADUALDOMARANHÃO-UEMA
VOIPUEMA;Registrodemarcaemvigor;DeServiço;UNIVERSIDADEESTADUALDOMARANHÃO-UEMA
VOIPUEMA;Registrodemarcaemvigor;DeServiço;UNIVERSIDADEESTADUALDOMARANHÃO-UEMA
OJPORQUESTRAJOVEMDOPARANÁ;Registrodemarcaemvigor;DeServiço;ASSOCIAÇÃOMUSICALALEGRO
OJPORQUESTRAJOVEMDOPARANÁ;Registrodemarcaemvigor;DeServiço;ASSOCIAÇÃOMUSICALALEGRO
OJPORQUESTRAJOVEMDOPARANÁ;Registrodemarcaemvigor;DeServiço;ASSOCIAÇÃOMUSICALALEGRO
AMAZONWHEY;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;NUTRAFIT-SUPLEMENTOSEVITAMINASLTDA.-ME
AMAZONWHEY;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;NUTRAFIT-SUPLEMENTOSEVITAMINASLTDA.-ME
NativeEspíritoSanto;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;POLLYANADONASCIMENTOOLIVEIRADAPAIXAO
NativeEspíritoSanto;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;POLLYANADONASCIMENTOOLIVEIRADAPAIXAO
NativeEspíritoSanto;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;POLLYANADONASCIMENTOOLIVEIRADAPAIXAO
NativeEspíritoSanto;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;POLLYANADONASCIMENTOOLIVEIRADAPAIXAO
LABHAB+INOVAÇÂO;Registrodemarcaemvigor;DeServiço;UNIVERSIDADEESTADUALDOMARANHÃO-UEMA
LABHAB+INOVAÇÂO;Registrodemarcaemvigor;DeServiço;UNIVERSIDADEESTADUALDOMARANHÃO-UEMA
LABHAB+INOVAÇÂO;Registrodemarcaemvigor;DeServiço;UNIVERSIDADEESTADUALDOMARANHÃO-UEMA
CBX;Registrodemarcaemvigor;DeProduto;CYBEXGMBH
CBX;Registrodemarcaemvigor;DeProduto;CYBEXGMBH
CBX;Registrodemarcaemvigor;DeProduto;CYBEXGMBH
PAINTXPRESSPinturaRápida,LimpaecomQualidade;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;PAINTXPRESS-PINTURAEXPRESSALTDA
PAINTXPRESSPinturaRápida,LimpaecomQualidade;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;PAINTXPRESS-PINTURAEXPRESSALTDA
PAINTXPRESSPinturaRápida,LimpaecomQualidade;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;PAINTXPRESS-PINTURAEXPRESSALTDA
CabrAzul;Registrodemarcaemvigor;DeProduto;NAMORADAINDUSTRIAECOMERCIOLTDA.
CabrAzul;Registrodemarcaemvigor;DeProduto;NAMORADAINDUSTRIAECOMERCIOLTDA.
CabrAzul;Registrodemarcaemvigor;DeProduto;NAMORADAINDUSTRIAECOMERCIOLTDA.
ACEMIRA;Registrodemarcaemvigor;DeServiço;PEDROAZEVEDODACOSTA
ACEMIRA;Registrodemarcaemvigor;DeServiço;PEDROAZEVEDODACOSTA
ACEMIRA;Registrodemarcaemvigor;DeServiço;PEDROAZEVEDODACOSTA
ACEMIRA;Registrodemarcaemvigor;DeServiço;PEDROAZEVEDODACOSTA
BOCCALETTIODONTOLOGIA;Verificandopagamentodaconcessão(apósvencidoprazoextraordinário);DeServiço;RONALDODESOUZABOCCALETTI
BOCCALETTIODONTOLOGIA;Verificandopagamentodaconcessão(apósvencidoprazoextraordinário);DeServiço;RONALDODESOUZABOCCALETTI
BOCCALETTIODONTOLOGIA;Verificandopagamentodaconcessão(apósvencidoprazoextraordinário);DeServiço;RONALDODESOUZABOCCALETTI
UBERGREEN;Pedidodefinitivamentearquivado;Coletiva;BRENODEBARROSRIBEIRODEOLIVEIRA
ENERGYMENT;Pedidodefinitivamentearquivado;Coletiva;EFCENERGIAFEITAEMCASAEIRELEME
AeroBurguer;Pedidodefinitivamentearquivado;Certific.;MARIAJOSEMARTINSME
Lisashop;Pedidodefinitivamentearquivado;Coletiva;LUANPESCADOR
MÚSICAPARAVER;Pedidodefinitivamentearquivado;DeServiço;BEATRIZBERGALLO
MÚSICAPARAVER;Pedidodefinitivamentearquivado;DeServiço;BEATRIZBERGALLO
MÚSICAPARAVER;Pedidodefinitivamentearquivado;DeServiço;BEATRIZBERGALLO
ARABICABESTCOFFEE;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;SAIMITHONGUNTERALVESDESOUZA
ARABICABESTCOFFEE;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;SAIMITHONGUNTERALVESDESOUZA
ARABICABESTCOFFEE;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;SAIMITHONGUNTERALVESDESOUZA
ARABICABESTCOFFEE;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;SAIMITHONGUNTERALVESDESOUZA
SuperJORNADADOSUCESSO;Registrodemarcaemvigor;DeServiço;DATTACONSULTORIAESTRATÉGICALTDA
SuperJORNADADOSUCESSO;Registrodemarcaemvigor;DeServiço;DATTACONSULTORIAESTRATÉGICALTDA
SuperJORNADADOSUCESSO;Registrodemarcaemvigor;DeServiço;DATTACONSULTORIAESTRATÉGICALTDA
FabiPaliares;Pedidodefinitivamentearquivado;DeServiço;AIRTONFERNANDOPALIARES
FabiPaliares;Pedidodefinitivamentearquivado;DeServiço;AIRTONFERNANDOPALIARES
FabiPaliares;Pedidodefinitivamentearquivado;DeServiço;AIRTONFERNANDOPALIARES
;Pedidodefinitivamentearquivado;DeProduto;RAFAELDASILVAQUINTILIANO
;Pedidodefinitivamentearquivado;DeProduto;RAFAELDASILVAQUINTILIANO
;Pedidodefinitivamentearquivado;DeProduto;RAFAELDASILVAQUINTILIANO
VARREXIXIAMICI;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;PRPINDUSTRIAECOMERCIODEPRODUTOSVETERINARIOSLTDA-EPP
VARREXIXIAMICI;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;PRPINDUSTRIAECOMERCIODEPRODUTOSVETERINARIOSLTDA-EPP
VARREXIXIAMICI;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;PRPINDUSTRIAECOMERCIODEPRODUTOSVETERINARIOSLTDA-EPP
VARREXIXIAMICI;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;PRPINDUSTRIAECOMERCIODEPRODUTOSVETERINARIOSLTDA-EPP
PrevineAlarmes;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;MARIZAMARTONI-ME
PrevineAlarmes;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;MARIZAMARTONI-ME
SIVIRINO;Registrodemarcaemvigor;DeProduto;JADSONBEZERRADELIRA
SIVIRINO;Registrodemarcaemvigor;DeProduto;JADSONBEZERRADELIRA
SIVIRINO;Registrodemarcaemvigor;DeProduto;JADSONBEZERRADELIRA
KHEMIA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;JONNYFRANCISCOROSDEALMEIDA
KHEMIA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;JONNYFRANCISCOROSDEALMEIDA
KHEMIA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;JONNYFRANCISCOROSDEALMEIDA
IMÓVEISRSPortalGaúchodeImóveis;Pedidodefinitivamentearquivado;DeServiço;EVERTONGREGÓRIODEFREITAS
IMÓVEISRSPortalGaúchodeImóveis;Pedidodefinitivamentearquivado;DeServiço;EVERTONGREGÓRIODEFREITAS
IMÓVEISRSPortalGaúchodeImóveis;Pedidodefinitivamentearquivado;DeServiço;EVERTONGREGÓRIODEFREITAS
IMÓVEISRSPortalGaúchodeImóveis;Pedidodefinitivamentearquivado;DeServiço;EVERTONGREGÓRIODEFREITAS
GeovanaGabrielle;Registrodemarcaemvigor;DeProduto;GEOVANAAVELINACOSTA
GeovanaGabrielle;Registrodemarcaemvigor;DeProduto;GEOVANAAVELINACOSTA
GeovanaGabrielle;Registrodemarcaemvigor;DeProduto;GEOVANAAVELINACOSTA
DDIESELAUTOADESIVOS;Registrodemarcaemvigor;DeProduto;LPCOMÉRCIODEPRODUTOSSERIGRÁFICOSLTDAME
DDIESELAUTOADESIVOS;Registrodemarcaemvigor;DeProduto;LPCOMÉRCIODEPRODUTOSSERIGRÁFICOSLTDAME
DDIESELAUTOADESIVOS;Registrodemarcaemvigor;DeProduto;LPCOMÉRCIODEPRODUTOSSERIGRÁFICOSLTDAME
VECINO;Registrodemarcaemvigor;DeServiço;VAREJOSOLUÇÕESCOM.EREP.DEPRODUTOS
VECINO;Registrodemarcaemvigor;DeServiço;VAREJOSOLUÇÕESCOM.EREP.DEPRODUTOS
VECINO;Registrodemarcaemvigor;DeServiço;VAREJOSOLUÇÕESCOM.EREP.DEPRODUTOS
LMBAREADEGA;Pedidodefinitivamentearquivado;Coletiva;MICHELFERNANDOBARBIERI
ESCUTADORDEMISTÉRIOS;Registrodemarcaemvigor;DeProduto;GLOBOCOMUNICAÇÃOEPARTICIPAÇÕESS.A.
ESCUTADORDEMISTÉRIOS;Registrodemarcaemvigor;DeProduto;GLOBOCOMUNICAÇÃOEPARTICIPAÇÕESS.A.
ESCUTADORDEMISTÉRIOS;Registrodemarcaemvigor;DeProduto;GLOBOCOMUNICAÇÃOEPARTICIPAÇÕESS.A.
ESCUTADORDEMISTÉRIOS;Registrodemarcaemvigor;DeProduto;GLOBOCOMUNICAÇÃOEPARTICIPAÇÕESS.A.
ALAFAlianzaLatinoamericanacontralaPirateríayFalsificación;Registrodemarcaemvigor;DeServiço;KASZNARLEONARDOSPROPRIEDADEINTELECTUAL
ALAFAlianzaLatinoamericanacontralaPirateríayFalsificación;Registrodemarcaemvigor;DeServiço;KASZNARLEONARDOSPROPRIEDADEINTELECTUAL
ALAFAlianzaLatinoamericanacontralaPirateríayFalsificación;Registrodemarcaemvigor;DeServiço;KASZNARLEONARDOSPROPRIEDADEINTELECTUAL
INFINITEPOSSIBILITIES.ONEFAMILY.;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;RICHPRODUCTSCORPORATION
INFINITEPOSSIBILITIES.ONEFAMILY.;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;RICHPRODUCTSCORPORATION
INFINITEPOSSIBILITIES.ONEFAMILY.;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;RICHPRODUCTSCORPORATION
TTONES;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;ALFREDOLAMBERTTERRA
TTONES;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;ALFREDOLAMBERTTERRA
TTONES;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;ALFREDOLAMBERTTERRA
OXEN;Registrodemarcaemvigor;DeServiço;OXENCARGOLOGÍSTICAEIRELI
OXEN;Registrodemarcaemvigor;DeServiço;OXENCARGOLOGÍSTICAEIRELI
OXEN;Registrodemarcaemvigor;DeServiço;OXENCARGOLOGÍSTICAEIRELI
BRUNACHARMOSA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;DELICADACONFECÇÕESECOMÉRCIOLTDAEPP
BRUNACHARMOSA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;DELICADACONFECÇÕESECOMÉRCIOLTDAEPP
;Registrodemarcaemvigor;DeProduto;PHILIPMORRISBRANDSSRL
;Registrodemarcaemvigor;DeProduto;PHILIPMORRISBRANDSSRL
;Registrodemarcaemvigor;DeProduto;PHILIPMORRISBRANDSSRL
METASCONDOMÍNIOS&SERVIÇOS;Registrodemarcaemvigor;DeServiço;METASADMINISTRADORADECONDOMINIOSLTDA-ME
METASCONDOMÍNIOS&SERVIÇOS;Registrodemarcaemvigor;DeServiço;METASADMINISTRADORADECONDOMINIOSLTDA-ME
METASCONDOMÍNIOS&SERVIÇOS;Registrodemarcaemvigor;DeServiço;METASADMINISTRADORADECONDOMINIOSLTDA-ME
UECHIRYUKARATE-DOSHIHANEDSONMENEZES;Pedidodefinitivamentearquivado;Coletiva;ASSOCIAÇÃODEKARATÊEDSONOLIVEIRADEMENEZES
PetApetitte;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;CAMILEVOLOCHYN
PetApetitte;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;CAMILEVOLOCHYN
PetApetitte;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;CAMILEVOLOCHYN
MYNEWKITCHEN;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;LOFRASUDAMERICALTDA
MYNEWKITCHEN;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;LOFRASUDAMERICALTDA
MYNEWKITCHEN;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;LOFRASUDAMERICALTDA
MYNEWKITCHEN;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;LOFRASUDAMERICALTDA
MYNEWKITCHEN;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;LOFRASUDAMERICALTDA
Neoway;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;SHENZHENNEOWAYTECHNOLOGYCO.,LTD.
Neoway;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;SHENZHENNEOWAYTECHNOLOGYCO.,LTD.
Neoway;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;SHENZHENNEOWAYTECHNOLOGYCO.,LTD.
GCABE;Registrodemarcaemvigor;DeProduto;GCABEPRODUTOSELÉTRICOSLTDA
GCABE;Registrodemarcaemvigor;DeProduto;GCABEPRODUTOSELÉTRICOSLTDA
GCABE;Registrodemarcaemvigor;DeProduto;GCABEPRODUTOSELÉTRICOSLTDA
GCABE;Registrodemarcaemvigor;DeProduto;GCABEPRODUTOSELÉTRICOSLTDA
GCABE;Registrodemarcaemvigor;DeProduto;GCABEPRODUTOSELÉTRICOSLTDA
ECOPROMOS;Registrodemarcaemvigor;DeProduto;ECOPROMOIMPORTAÇÃOECOMERCIODEMAQUINASEIRELI
ECOPROMOS;Registrodemarcaemvigor;DeProduto;ECOPROMOIMPORTAÇÃOECOMERCIODEMAQUINASEIRELI
ECOPROMOS;Registrodemarcaemvigor;DeProduto;ECOPROMOIMPORTAÇÃOECOMERCIODEMAQUINASEIRELI
GAIAREPLY;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;REPLYS.P.A.
GAIAREPLY;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;REPLYS.P.A.
GAIAREPLY;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;REPLYS.P.A.
GAIAREPLY;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;REPLYS.P.A.
GAIAREPLY;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;REPLYS.P.A.
FrevodoMundo;Registrodemarcaemvigor;DeServiço;ESTÚDIOÁUDIOVISUALEIRELI-EPP
FrevodoMundo;Registrodemarcaemvigor;DeServiço;ESTÚDIOÁUDIOVISUALEIRELI-EPP
FrevodoMundo;Registrodemarcaemvigor;DeServiço;ESTÚDIOÁUDIOVISUALEIRELI-EPP
FrevodoMundo;Registrodemarcaemvigor;DeServiço;ESTÚDIOÁUDIOVISUALEIRELI-EPP
SOMOSAGRO;Pedidodefinitivamentearquivado;DeServiço;NEWCOPROGRAMADORAEPRODUTORADECOMUNICAÇÃOLTDA
SOMOSAGRO;Pedidodefinitivamentearquivado;DeServiço;NEWCOPROGRAMADORAEPRODUTORADECOMUNICAÇÃOLTDA
SOMOSAGRO;Pedidodefinitivamentearquivado;DeServiço;NEWCOPROGRAMADORAEPRODUTORADECOMUNICAÇÃOLTDA
HOLAMBIER;Registrodemarcaemvigor;DeServiço;MARCELOFERRELLIMOURA
HOLAMBIER;Registrodemarcaemvigor;DeServiço;MARCELOFERRELLIMOURA
HOLAMBIER;Registrodemarcaemvigor;DeServiço;MARCELOFERRELLIMOURA
HOLAMBIER;Registrodemarcaemvigor;DeServiço;MARCELOFERRELLIMOURA
AVOLOVERS;Registrodemarcaemvigor;DeProduto;FLORDOABACATECOMÉRCIOEINDUSTRIALTDAME
AVOLOVERS;Registrodemarcaemvigor;DeProduto;FLORDOABACATECOMÉRCIOEINDUSTRIALTDAME
AVOLOVERS;Registrodemarcaemvigor;DeProduto;FLORDOABACATECOMÉRCIOEINDUSTRIALTDAME
PDFSOLUÇÕES;Registrodemarcaemvigor;DeServiço;PDFSOLUÇÕESEMSERVIÇOSDEMONTAGEMEINSTALAÇÃOEPP
PDFSOLUÇÕES;Registrodemarcaemvigor;DeServiço;PDFSOLUÇÕESEMSERVIÇOSDEMONTAGEMEINSTALAÇÃOEPP
PDFSOLUÇÕES;Registrodemarcaemvigor;DeServiço;PDFSOLUÇÕESEMSERVIÇOSDEMONTAGEMEINSTALAÇÃOEPP
ARMAZÉMDAPASSAGEMBARERESTAURANTECABOFRIORJ;Registrodemarcaemvigor;DeServiço;ARMAZÉMDAPASSAGEMBARERESTAURANTELTDA.-ME
ARMAZÉMDAPASSAGEMBARERESTAURANTECABOFRIORJ;Registrodemarcaemvigor;DeServiço;ARMAZÉMDAPASSAGEMBARERESTAURANTELTDA.-ME
ARMAZÉMDAPASSAGEMBARERESTAURANTECABOFRIORJ;Registrodemarcaemvigor;DeServiço;ARMAZÉMDAPASSAGEMBARERESTAURANTELTDA.-ME
CONTAGROUP;Registrodemarcaemvigor;DeServiço;CONTAGRPPAGAMENTOSELETRONICOSLTDA
CONTAGROUP;Registrodemarcaemvigor;DeServiço;CONTAGRPPAGAMENTOSELETRONICOSLTDA
CONTAGROUP;Registrodemarcaemvigor;DeServiço;CONTAGRPPAGAMENTOSELETRONICOSLTDA
NEPTUNE;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;CARLISLEFLUIDTECHNOLOGIES,INC.
NEPTUNE;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;CARLISLEFLUIDTECHNOLOGIES,INC.
NEPTUNE;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;CARLISLEFLUIDTECHNOLOGIES,INC.
NEPTUNE;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;CARLISLEFLUIDTECHNOLOGIES,INC.
NEPTUNE;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;CARLISLEFLUIDTECHNOLOGIES,INC.
NEPTUNE;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;CARLISLEFLUIDTECHNOLOGIES,INC.
Violencity;Pedidodefinitivamentearquivado;Coletiva;GABRIELHENRIQUE
LuccasNeto;Pedidodefinitivamentearquivado;Coletiva;LRPRODUÇÕESARTÍSTICASLTDA
BrejadaTocaDF;Registrodemarcaemvigor;DeProduto;MAXCARLOSBRAGAANTÃO
BrejadaTocaDF;Registrodemarcaemvigor;DeProduto;MAXCARLOSBRAGAANTÃO
BrejadaTocaDF;Registrodemarcaemvigor;DeProduto;MAXCARLOSBRAGAANTÃO
euex;Registrodemarcaemvigor;DeServiço;SRAFAIELCONSULTORIAEMPRESARIALLTDA-ME
euex;Registrodemarcaemvigor;DeServiço;SRAFAIELCONSULTORIAEMPRESARIALLTDA-ME
euex;Registrodemarcaemvigor;DeServiço;SRAFAIELCONSULTORIAEMPRESARIALLTDA-ME
VARREXIXIAMICI;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;PRPINDUSTRIAECOMERCIODEPRODUTOSVETERINARIOSLTDA-EPP
VARREXIXIAMICI;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;PRPINDUSTRIAECOMERCIODEPRODUTOSVETERINARIOSLTDA-EPP
VARREXIXIAMICI;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;PRPINDUSTRIAECOMERCIODEPRODUTOSVETERINARIOSLTDA-EPP
VARREXIXIAMICI;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;PRPINDUSTRIAECOMERCIODEPRODUTOSVETERINARIOSLTDA-EPP
SORRIRCLÍNICAODONTOLÓGICA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;L.DAC.SANCHESME
SORRIRCLÍNICAODONTOLÓGICA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;L.DAC.SANCHESME
GOMANORDESTE;Pedidodefinitivamentearquivado;DeServiço;JOSEVITORCUNHAFONSECA-ME
GOMANORDESTE;Pedidodefinitivamentearquivado;DeServiço;JOSEVITORCUNHAFONSECA-ME
GOMANORDESTE;Pedidodefinitivamentearquivado;DeServiço;JOSEVITORCUNHAFONSECA-ME
BRILAVY;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;QUIMOLQUÍMICAMOSSOROLTDA
BRILAVY;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;QUIMOLQUÍMICAMOSSOROLTDA
BRILAVY;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;QUIMOLQUÍMICAMOSSOROLTDA
BRILAVY;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;QUIMOLQUÍMICAMOSSOROLTDA
Elephant;Pedidodefinitivamentearquivado;DeProduto;MARCELOCARDOSOFALCÃO
Elephant;Pedidodefinitivamentearquivado;DeProduto;MARCELOCARDOSOFALCÃO
Elephant;Pedidodefinitivamentearquivado;DeProduto;MARCELOCARDOSOFALCÃO
Rotogerais;Registrodemarcaemvigor;DeProduto;ALANRODRIGUESAMARO
Rotogerais;Registrodemarcaemvigor;DeProduto;ALANRODRIGUESAMARO
Rotogerais;Registrodemarcaemvigor;DeProduto;ALANRODRIGUESAMARO
GsoulProduções;Registrodemarcaemvigor;DeServiço;GILVANDROMARTINSDUARTE
GsoulProduções;Registrodemarcaemvigor;DeServiço;GILVANDROMARTINSDUARTE
GsoulProduções;Registrodemarcaemvigor;DeServiço;GILVANDROMARTINSDUARTE
GsoulBlackProduções;Registrodemarcaemvigor;DeServiço;GILVANDROMARTINSDUARTE
GsoulBlackProduções;Registrodemarcaemvigor;DeServiço;GILVANDROMARTINSDUARTE
GsoulBlackProduções;Registrodemarcaemvigor;DeServiço;GILVANDROMARTINSDUARTE
MagiasdaMontanha;Registrodemarcaemvigor;DeProduto;ISABELCRISTINAPAIVAALBUQUERQUE
MagiasdaMontanha;Registrodemarcaemvigor;DeProduto;ISABELCRISTINAPAIVAALBUQUERQUE
MagiasdaMontanha;Registrodemarcaemvigor;DeProduto;ISABELCRISTINAPAIVAALBUQUERQUE
BIGHAIR;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;LEANDROZANCHETADASILVA
BIGHAIR;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;LEANDROZANCHETADASILVA
BravoEletro;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;BRAVOCOMERCIODEINFO.LTDA-EPP
BravoEletro;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;BRAVOCOMERCIODEINFO.LTDA-EPP
Rotogerais;Registrodemarcaemvigor;DeProduto;ALANRODRIGUESAMARO
Rotogerais;Registrodemarcaemvigor;DeProduto;ALANRODRIGUESAMARO
Rotogerais;Registrodemarcaemvigor;DeProduto;ALANRODRIGUESAMARO
SUPERVAGÃO;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;CARLOSHENRIQUEFAGUNDES
SUPERVAGÃO;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;CARLOSHENRIQUEFAGUNDES
LANDEIRO1977;Registrodemarcaemvigor;DeProduto;CARNESLANDEIRO,S.A.
LANDEIRO1977;Registrodemarcaemvigor;DeProduto;CARNESLANDEIRO,S.A.
LANDEIRO1977;Registrodemarcaemvigor;DeProduto;CARNESLANDEIRO,S.A.
FEEDYOURWILDSIDE.;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;LINKSNACKS,INC
FEEDYOURWILDSIDE.;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;LINKSNACKS,INC
FEEDYOURWILDSIDE.;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;LINKSNACKS,INC
BBHBierBrewHaus;Registrodemarcaemvigor;DeServiço;BBHLAUROEMPREENDIMENTOSALIMENTICIOSLTDA-ME
BBHBierBrewHaus;Registrodemarcaemvigor;DeServiço;BBHLAUROEMPREENDIMENTOSALIMENTICIOSLTDA-ME
BBHBierBrewHaus;Registrodemarcaemvigor;DeServiço;BBHLAUROEMPREENDIMENTOSALIMENTICIOSLTDA-ME
GestaltCoworking;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;GESTALTGLTDA-ME
GestaltCoworking;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;GESTALTGLTDA-ME
GestaltCoworking;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;GESTALTGLTDA-ME
GAIAREPLY;Registrodemarcaemvigor;DeProduto;REPLYS.P.A.
GAIAREPLY;Registrodemarcaemvigor;DeProduto;REPLYS.P.A.
GAIAREPLY;Registrodemarcaemvigor;DeProduto;REPLYS.P.A.
CHEVALPAMPA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;ACHEVALINC.
CHEVALPAMPA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;ACHEVALINC.
BBAUTZ;Registrodemarcaemvigor;DeProduto;BAUTZDESIGNLTDAME
BBAUTZ;Registrodemarcaemvigor;DeProduto;BAUTZDESIGNLTDAME
BBAUTZ;Registrodemarcaemvigor;DeProduto;BAUTZDESIGNLTDAME
